time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0576339411597,-0.140582696163,12.0619024286,6.20378821931,0.0408676845818,0.0,-0.188994428412,-0.419336914178,2.88569204878,-0.137250970751,0.0696971959801,0.0,493.71081726838077,495.2757331511236,494.6098971732018,492.78564965315695
1.3200000000000007,-0.0697494904943,-0.167249037228,12.2359380578,6.19546157561,0.0445846017419,0.0,-0.215224170762,-0.470292218296,2.91532357593,-0.142015789356,0.0381860781764,0.0,425.20522489305375,422.49978499343985,422.87351313935983,422.44387787963797
1.3800000000000008,-0.0835544096596,-0.197233111954,12.4129073192,6.18654701112,0.0468398762671,0.0,-0.245153530681,-0.530003409753,2.98336612939,-0.166791195081,0.0363642056579,0.0,435.86990755765163,435.71832101344046,437.5861108502315,435.49698914657984
1.4400000000000008,-0.0991757584869,-0.230931035201,12.5934316957,6.17644104811,0.0494063417509,0.0,-0.275779425283,-0.594198059662,3.03384496056,-0.1719310734,0.0532231453104,0.0,430.73904758422685,432.1634799903791,431.0555709565481,430.592809245657
1.5000000000000009,-0.116510760553,-0.268292412616,12.7734493622,6.16636950364,0.0526769756843,0.0,-0.302313864462,-0.651986652549,2.96679212574,-0.160764683296,0.0569675667031,0.0,390.91182133160015,391.2630229212502,391.68430818057504,392.69027235055444
1.560000000000001,-0.135744026055,-0.309838530335,12.9541347288,6.15692700892,0.0566770403553,0.0,-0.339161059531,-0.733810433808,3.05564118564,-0.151343305328,0.0811763541401,0.0,442.14894247392465,444.1421209613994,444.5419871991461,445.28983156289405
1.620000000000001,-0.157454395835,-0.356879166845,13.1431957168,6.14728063663,0.0620894986729,0.0,-0.385088025904,-0.835197556919,3.24563909709,-0.196837931841,0.103941071079,0.0,475.47169789894514,477.2185840756502,477.1947153180984,473.68434406700567
1.680000000000001,-0.181830385332,-0.409756239066,13.3401285334,6.13564385806,0.0683579842254,0.0,-0.428046981159,-0.92848213448,3.3183127932,-0.188720980311,0.105520464583,0.0,441.56799846027116,441.7078689277046,440.91208988561647,441.54515298995904
1.740000000000001,-0.209218088003,-0.46911934221,13.5457542307,6.12414306827,0.0746027405091,0.0,-0.485584156835,-1.05153612052,3.53487722541,-0.19836169055,0.101031438073,0.0,485.4165107150292,485.0879544963796,487.803780569108,487.0509481940645
1.8000000000000012,-0.240132661349,-0.535981912565,13.763309533,6.11228741757,0.0809393813733,0.0,-0.545568300005,-1.17845952782,3.71600548829,-0.196104131914,0.113472388224,0.0,477.2529735927535,478.21046122512666,478.12171278852236,478.25853027523937
